profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_01,768,512,512,341,13,64,32,3,4447,4546,0.9782226132864056,8.32888,22.52873719851754,0.6285206604471528,0.8865563533716408,0.9023113128809918,0.9315575593016661
chat_preview,photo,kodak_01,768,512,512,341,13,64,32,4,4546,4546,1.0,7.80596,22.619130799156963,0.6303458634578583,0.886987975495421,0.9027188482514813,0.9328412386748387
chat_preview,photo,kodak_01,768,512,512,341,13,64,64,0,2396,10903,0.21975603045033476,7.67196,20.363263398167785,0.3606922189887733,0.742493216598726,0.7493532980974689,0.8461158470934578
chat_preview,photo,kodak_01,768,512,512,341,13,64,64,1,5007,10903,0.4592314042006787,7.84087,21.787477966235315,0.5544363133141453,0.8670124631185568,0.8745997474531158,0.913883969124468
chat_preview,photo,kodak_01,768,512,512,341,13,64,64,2,8978,10903,0.8234430890580574,8.42046,24.084375269956,0.743463024998142,0.9421402502388285,0.9506353700901965,0.9603002072382584
chat_preview,photo,kodak_01,768,512,512,341,13,64,64,3,10903,10903,1.0,8.62271,25.5413174895174,0.8050000181559742,0.9548641771690328,0.9633817979211498,0.9718213158410237
chat_preview,photo,kodak_01,768,512,512,341,14,64,32,0,1150,4589,0.25059925909784264,7.25237,19.46724426843327,0.24693094197655938,0.6137851097155235,0.6164621060873593,0.7768195498454787
chat_preview,photo,kodak_01,768,512,512,341,14,64,32,1,2080,4589,0.45325779036827196,7.50167,20.290795283876747,0.355867282038744,0.7351371523204993,0.7430531476479414,0.8430725210192055
chat_preview,photo,kodak_01,768,512,512,341,14,64,32,2,3300,4589,0.7191109174112007,7.28596,21.39211838763738,0.5220254633532853,0.8394901817281362,0.8530929214758127,0.901244756596549
chat_preview,photo,kodak_01,768,512,512,341,14,64,32,3,4490,4589,0.978426672477664,7.83621,22.549156937287385,0.6313496304996383,0.8874333556523709,0.9032404283664343,0.9319280636706255
