profile,category,sample,source_width,source_height,width,height,codec,setting,bytes,bpp,encode_ms,decode_ms,codec_encode_ms,codec_decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy,notes
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=80",12515,0.5734512463343109,2.835833999938586,1.9331669999473888,nan,nan,39.240766164748784,0.9838223451572877,0.9984743228962016,0.998968345034341,0.9959448203275258,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=81",11022,0.5050403225806451,1.2768330000199057,0.8376250000310392,nan,nan,37.97752969543539,0.9807651078124948,0.9973511144731674,0.9990532494738058,0.9935008031820248,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=81",10523,0.48217558651026393,2.0942499999137,1.4948750000485234,nan,nan,37.97752969543539,0.9807651078124948,0.9973511144731674,0.9990532494738058,0.9935008031820248,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=81",12932,0.5925586510263929,2.391499999930602,1.0535420000223894,nan,nan,39.51578743583739,0.9846166051590949,0.9986833193151128,0.9991128088520143,0.9962607723901977,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=81",12531,0.5741843841642229,3.139083000064602,2.1202919999723235,nan,nan,39.51578743583739,0.9846166051590949,0.9986833193151128,0.9991128088520143,0.9962607723901977,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=82",11324,0.5188782991202346,1.8040830000245478,1.0909170000559243,nan,nan,38.179283079604986,0.9814083505618791,0.9974637784994806,0.9990804123442435,0.9938105790668708,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=82",10794,0.4945931085043988,2.417125000079068,1.675207999937811,nan,nan,38.179283079604986,0.9814083505618791,0.9974637784994806,0.9990804123442435,0.9938105790668708,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=82",13313,0.610016495601173,1.8888750000769505,0.9220409999670665,nan,nan,39.76981163075727,0.9852667095163646,0.9987170147997083,0.9991418468909596,0.9964715081939398,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=82",12865,0.5894886363636364,3.1297499999709544,1.9346249999898646,nan,nan,39.76981163075727,0.9852667095163646,0.9987170147997083,0.9991418468909596,0.9964715081939398,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=83",11795,0.5404600439882697,1.496915999950943,0.8157080000046335,nan,nan,38.41489293898728,0.9822402356821965,0.9976107156183067,0.9991972001091598,0.9941598589884604,Pillow wall time including file I/O
